gid,x,y,z
4703,3.88889,-2.85714,1.07143
4704,3.88889,-2.85714,1.42857
4705,3.88889,-2.85714,1.78571
4706,3.88889,-2.85714,2.14286
4707,3.88889,-2.85714,2.5
4708,3.88889,-2.85714,3.5
4709,3.88889,-2.14286,-3.5
4710,3.88889,-2.14286,-2.5
4711,3.88889,-2.14286,-2.14286
4712,3.88889,-2.14286,-1.78571
4713,3.88889,-2.14286,-1.42857
4714,3.88889,-2.14286,-1.07143
4715,3.88889,-2.14286,-0.714286
4716,3.88889,-2.14286,-0.357143
4717,3.88889,-2.14286,-0
4718,3.88889,-2.14286,0.357143
4719,3.88889,-2.14286,0.714286
4720,3.88889,-2.14286,1.07143
4721,3.88889,-2.14286,1.42857
4722,3.88889,-2.14286,1.78571
4723,3.88889,-2.14286,2.14286
4724,3.88889,-2.14286,2.5
4725,3.88889,-2.14286,3.5
4726,3.88889,-1.42857,-3.5
4727,3.88889,-1.42857,-2.5
4728,3.88889,-1.42857,-2.14286
4729,3.88889,-1.42857,-1.78571
4730,3.88889,-1.42857,-1.42857
4731,3.88889,-1.42857,-1.07143
4732,3.88889,-1.42857,-0.714286
4733,3.88889,-1.42857,-0.357143
4734,3.88889,-1.42857,-0
4735,3.88889,-1.42857,0.357143
4736,3.88889,-1.42857,0.714286
4737,3.88889,-1.42857,1.07143
4738,3.88889,-1.42857,1.42857
4739,3.88889,-1.42857,1.78571
4740,3.88889,-1.42857,2.14286
4741,3.88889,-1.42857,2.5
4742,3.88889,-1.42857,3.5
4743,3.88889,-0.714286,-3.5
4744,3.88889,-0.714286,-2.5
4745,3.88889,-0.714286,-2.14286
4746,3.88889,-0.714286,-1.78571
4747,3.88889,-0.714286,-1.42857
4748,3.88889,-0.714286,-1.07143
4749,3.88889,-0.714286,-0.714286
4750,3.88889,-0.714286,-0.357143
4751,3.88889,-0.714286,-0
4752,3.88889,-0.714286,0.357143
4753,3.88889,-0.714286,0.714286
4754,3.88889,-0.714286,1.07143
4755,3.88889,-0.714286,1.42857
4756,3.88889,-0.714286,1.78571
4757,3.88889,-0.714286,2.14286
4758,3.88889,-0.714286,2.5
4759,3.88889,-0.714286,3.5
4760,3.88889,-0,-3.5
4761,3.88889,-0,-2.5
4762,3.88889,-0,-2.14286
4763,3.88889,-0,-1.78571
4764,3.88889,-0,-1.42857
4765,3.88889,-0,-1.07143
4766,3.88889,-0,-0.714286
4767,3.88889,-0,-0.357143
4768,3.88889,-0,-0
4769,3.88889,-0,0.357143
4770,3.88889,-0,0.714286
4771,3.88889,-0,1.07143
4772,3.88889,-0,1.42857
4773,3.88889,-0,1.78571
4774,3.88889,-0,2.14286
4775,3.88889,-0,2.5
4776,3.88889,-0,3.5
4777,3.88889,0.714286,-3.5
4778,3.88889,0.714286,-2.5
4779,3.88889,0.714286,-2.14286
4780,3.88889,0.714286,-1.78571
4781,3.88889,0.714286,-1.42857
4782,3.88889,0.714286,-1.07143
4783,3.88889,0.714286,-0.714286
4784,3.88889,0.714286,-0.357143
4785,3.88889,0.714286,-0
4786,3.88889,0.714286,0.357143
4787,3.88889,0.714286,0.714286
4788,3.88889,0.714286,1.07143
4789,3.88889,0.714286,1.42857
4790,3.88889,0.714286,1.78571
4791,3.88889,0.714286,2.14286
4792,3.88889,0.714286,2.5
4793,3.88889,0.714286,3.5
4794,3.88889,1.42857,-3.5
4795,3.88889,1.42857,-2.5
4796,3.88889,1.42857,-2.14286
4797,3.88889,1.42857,-1.78571
4798,3.88889,1.42857,-1.42857
4799,3.88889,1.42857,-1.07143
4800,3.88889,1.42857,-0.714286
4801,3.88889,1.42857,-0.357143
4802,3.88889,1.42857,-0
4803,3.88889,1.42857,0.357143
4804,3.88889,1.42857,0.714286
4805,3.88889,1.42857,1.07143
4806,3.88889,1.42857,1.42857
4807,3.88889,1.42857,1.78571
4808,3.88889,1.42857,2.14286
4809,3.88889,1.42857,2.5
4810,3.88889,1.42857,3.5
4811,3.88889,2.14286,-3.5
4812,3.88889,2.14286,-2.5
4813,3.88889,2.14286,-2.14286
4814,3.88889,2.14286,-1.78571
4815,3.88889,2.14286,-1.42857
4816,3.88889,2.14286,-1.07143
4817,3.88889,2.14286,-0.714286
4818,3.88889,2.14286,-0.357143
4819,3.88889,2.14286,-0
4820,3.88889,2.14286,0.357143
4821,3.88889,2.14286,0.714286
4822,3.88889,2.14286,1.07143
4823,3.88889,2.14286,1.42857
4824,3.88889,2.14286,1.78571
4825,3.88889,2.14286,2.14286
4826,3.88889,2.14286,2.5
4827,3.88889,2.14286,3.5
4828,3.88889,2.85714,-3.5
4829,3.88889,2.85714,-2.5
4830,3.88889,2.85714,-2.14286
4831,3.88889,2.85714,-1.78571
4832,3.88889,2.85714,-1.42857
4833,3.88889,2.85714,-1.07143
4834,3.88889,2.85714,-0.714286
4835,3.88889,2.85714,-0.357143
4836,3.88889,2.85714,-0
4837,3.88889,2.85714,0.357143
4838,3.88889,2.85714,0.714286
4839,3.88889,2.85714,1.07143
4840,3.88889,2.85714,1.42857
4841,3.88889,2.85714,1.78571
4842,3.88889,2.85714,2.14286
4843,3.88889,2.85714,2.5
4844,3.88889,2.85714,3.5
4845,3.88889,3.57143,-3.5
4846,3.88889,3.57143,-2.5
4847,3.88889,3.57143,-2.14286
4848,3.88889,3.57143,-1.78571
4849,3.88889,3.57143,-1.42857
4850,3.88889,3.57143,-1.07143
4851,3.88889,3.57143,-0.714286
4852,3.88889,3.57143,-0.357143
4853,3.88889,3.57143,-0
4854,3.88889,3.57143,0.357143
4855,3.88889,3.57143,0.714286
4856,3.88889,3.57143,1.07143
4857,3.88889,3.57143,1.42857
4858,3.88889,3.57143,1.78571
4859,3.88889,3.57143,2.14286
4860,3.88889,3.57143,2.5
4861,3.88889,3.57143,3.5
4862,3.88889,4.28571,-3.5
4863,3.88889,4.28571,-2.5
4864,3.88889,4.28571,-2.14286
4865,3.88889,4.28571,-1.78571
4866,3.88889,4.28571,-1.42857
4867,3.88889,4.28571,-1.07143
4868,3.88889,4.28571,-0.714286
4869,3.88889,4.28571,-0.357143
4870,3.88889,4.28571,-0
4871,3.88889,4.28571,0.357143
4872,3.88889,4.28571,0.714286
4873,3.88889,4.28571,1.07143
4874,3.88889,4.28571,1.42857
4875,3.88889,4.28571,1.78571
4876,3.88889,4.28571,2.14286
4877,3.88889,4.28571,2.5
4878,3.88889,4.28571,3.5
4879,3.88889,5,-3.5
4880,3.88889,5,-2.5
4881,3.88889,5,-2.14286
4882,3.88889,5,-1.78571
4883,3.88889,5,-1.42857
4884,3.88889,5,-1.07143
4885,3.88889,5,-0.714286
4886,3.88889,5,-0.357143
4887,3.88889,5,-0
4888,3.88889,5,0.357143
4889,3.88889,5,0.714286
4890,3.88889,5,1.07143
4891,3.88889,5,1.42857
4892,3.88889,5,1.78571
4893,3.88889,5,2.14286
4894,3.88889,5,2.5
4895,3.88889,5,3.5
4896,3.88889,6,-3.5
4897,3.88889,6,-2.5
4898,3.88889,6,-2.14286
4899,3.88889,6,-1.78571
4900,3.88889,6,-1.42857
4901,3.88889,6,-1.07143
4902,3.88889,6,-0.714286
4903,3.88889,6,-0.357143
4904,3.88889,6,-0
4905,3.88889,6,0.357143
4906,3.88889,6,0.714286
4907,3.88889,6,1.07143
4908,3.88889,6,1.42857
4909,3.88889,6,1.78571
4910,3.88889,6,2.14286
4911,3.88889,6,2.5
4912,3.88889,6,3.5
4913,5.44444,-6,-3.5
4914,5.44444,-6,-2.5
4915,5.44444,-6,-2.14286
4916,5.44444,-6,-1.78571
4917,5.44444,-6,-1.42857
4918,5.44444,-6,-1.07143
4919,5.44444,-6,-0.714286
4920,5.44444,-6,-0.357143
4921,5.44444,-6,-0
4922,5.44444,-6,0.357143
4923,5.44444,-6,0.714286
4924,5.44444,-6,1.07143
4925,5.44444,-6,1.42857
4926,5.44444,-6,1.78571
4927,5.44444,-6,2.14286
4928,5.44444,-6,2.5
4929,5.44444,-6,3.5
4930,5.44444,-5,-3.5
4931,5.44444,-5,-2.5
4932,5.44444,-5,-2.14286
4933,5.44444,-5,-1.78571
4934,5.44444,-5,-1.42857
4935,5.44444,-5,-1.07143
4936,5.44444,-5,-0.714286
4937,5.44444,-5,-0.357143
4938,5.44444,-5,-0
4939,5.44444,-5,0.357143
4940,5.44444,-5,0.714286
4941,5.44444,-5,1.07143
4942,5.44444,-5,1.42857
4943,5.44444,-5,1.78571
4944,5.44444,-5,2.14286
4945,5.44444,-5,2.5
4946,5.44444,-5,3.5
4947,5.44444,-4.28571,-3.5
4948,5.44444,-4.28571,-2.5
4949,5.44444,-4.28571,-2.14286
4950,5.44444,-4.28571,-1.78571
4951,5.44444,-4.28571,-1.42857
4952,5.44444,-4.28571,-1.07143
4953,5.44444,-4.28571,-0.714286
4954,5.44444,-4.28571,-0.357143
4955,5.44444,-4.28571,-0
4956,5.44444,-4.28571,0.357143
4957,5.44444,-4.28571,0.714286
4958,5.44444,-4.28571,1.07143
4959,5.44444,-4.28571,1.42857
4960,5.44444,-4.28571,1.78571
4961,5.44444,-4.28571,2.14286
4962,5.44444,-4.28571,2.5
4963,5.44444,-4.28571,3.5
4964,5.44444,-3.57143,-3.5
4965,5.44444,-3.57143,-2.5
4966,5.44444,-3.57143,-2.14286
4967,5.44444,-3.57143,-1.78571
4968,5.44444,-3.57143,-1.42857
4969,5.44444,-3.57143,-1.07143
4970,5.44444,-3.57143,-0.714286
4971,5.44444,-3.57143,-0.357143
4972,5.44444,-3.57143,-0
4973,5.44444,-3.57143,0.357143
4974,5.44444,-3.57143,0.714286
4975,5.44444,-3.57143,1.07143
4976,5.44444,-3.57143,1.42857
4977,5.44444,-3.57143,1.78571
4978,5.44444,-3.57143,2.14286
4979,5.44444,-3.57143,2.5
4980,5.44444,-3.57143,3.5
4981,5.44444,-2.85714,-3.5
4982,5.44444,-2.85714,-2.5
4983,5.44444,-2.85714,-2.14286
4984,5.44444,-2.85714,-1.78571
4985,5.44444,-2.85714,-1.42857
4986,5.44444,-2.85714,-1.07143
4987,5.44444,-2.85714,-0.714286
4988,5.44444,-2.85714,-0.357143
4989,5.44444,-2.85714,-0
4990,5.44444,-2.85714,0.357143
4991,5.44444,-2.85714,0.714286
4992,5.44444,-2.85714,1.07143
4993,5.44444,-2.85714,1.42857
4994,5.44444,-2.85714,1.78571
4995,5.44444,-2.85714,2.14286
4996,5.44444,-2.85714,2.5
4997,5.44444,-2.85714,3.5
4998,5.44444,-2.14286,-3.5
4999,5.44444,-2.14286,-2.5
5000,5.44444,-2.14286,-2.14286
5001,5.44444,-2.14286,-1.78571
5002,5.44444,-2.14286,-1.42857
5003,5.44444,-2.14286,-1.07143
5004,5.44444,-2.14286,-0.714286
5005,5.44444,-2.14286,-0.357143
5006,5.44444,-2.14286,-0
5007,5.44444,-2.14286,0.357143
5008,5.44444,-2.14286,0.714286
5009,5.44444,-2.14286,1.07143
5010,5.44444,-2.14286,1.42857
5011,5.44444,-2.14286,1.78571
5012,5.44444,-2.14286,2.14286
5013,5.44444,-2.14286,2.5
5014,5.44444,-2.14286,3.5
5015,5.44444,-1.42857,-3.5
5016,5.44444,-1.42857,-2.5
5017,5.44444,-1.42857,-2.14286
5018,5.44444,-1.42857,-1.78571
5019,5.44444,-1.42857,-1.42857
5020,5.44444,-1.42857,-1.07143
5021,5.44444,-1.42857,-0.714286
5022,5.44444,-1.42857,-0.357143
5023,5.44444,-1.42857,-0
5024,5.44444,-1.42857,0.357143
5025,5.44444,-1.42857,0.714286
5026,5.44444,-1.42857,1.07143
5027,5.44444,-1.42857,1.42857
5028,5.44444,-1.42857,1.78571
5029,5.44444,-1.42857,2.14286
5030,5.44444,-1.42857,2.5
5031,5.44444,-1.42857,3.5
5032,5.44444,-0.714286,-3.5
5033,5.44444,-0.714286,-2.5
5034,5.44444,-0.714286,-2.14286
5035,5.44444,-0.714286,-1.78571
5036,5.44444,-0.714286,-1.42857
5037,5.44444,-0.714286,-1.07143
5038,5.44444,-0.714286,-0.714286
5039,5.44444,-0.714286,-0.357143
5040,5.44444,-0.714286,-0
5041,5.44444,-0.714286,0.357143
5042,5.44444,-0.714286,0.714286
5043,5.44444,-0.714286,1.07143
5044,5.44444,-0.714286,1.42857
5045,5.44444,-0.714286,1.78571
5046,5.44444,-0.714286,2.14286
5047,5.44444,-0.714286,2.5
5048,5.44444,-0.714286,3.5
5049,5.44444,-0,-3.5
5050,5.44444,-0,-2.5
5051,5.44444,-0,-2.14286
5052,5.44444,-0,-1.78571
5053,5.44444,-0,-1.42857
5054,5.44444,-0,-1.07143
5055,5.44444,-0,-0.714286
5056,5.44444,-0,-0.357143
5057,5.44444,-0,-0
5058,5.44444,-0,0.357143
5059,5.44444,-0,0.714286
5060,5.44444,-0,1.07143
5061,5.44444,-0,1.42857
5062,5.44444,-0,1.78571
5063,5.44444,-0,2.14286
5064,5.44444,-0,2.5
5065,5.44444,-0,3.5
5066,5.44444,0.714286,-3.5
5067,5.44444,0.714286,-2.5
5068,5.44444,0.714286,-2.14286
5069,5.44444,0.714286,-1.78571
5070,5.44444,0.714286,-1.42857
5071,5.44444,0.714286,-1.07143
5072,5.44444,0.714286,-0.714286
5073,5.44444,0.714286,-0.357143
5074,5.44444,0.714286,-0
5075,5.44444,0.714286,0.357143
5076,5.44444,0.714286,0.714286
5077,5.44444,0.714286,1.07143
5078,5.44444,0.714286,1.42857
5079,5.44444,0.714286,1.78571
5080,5.44444,0.714286,2.14286
5081,5.44444,0.714286,2.5
5082,5.44444,0.714286,3.5
5083,5.44444,1.42857,-3.5
5084,5.44444,1.42857,-2.5
5085,5.44444,1.42857,-2.14286
5086,5.44444,1.42857,-1.78571
5087,5.44444,1.42857,-1.42857
5088,5.44444,1.42857,-1.07143
5089,5.44444,1.42857,-0.714286
5090,5.44444,1.42857,-0.357143
5091,5.44444,1.42857,-0
5092,5.44444,1.42857,0.357143
5093,5.44444,1.42857,0.714286
5094,5.44444,1.42857,1.07143
5095,5.44444,1.42857,1.42857
5096,5.44444,1.42857,1.78571
5097,5.44444,1.42857,2.14286
5098,5.44444,1.42857,2.5
5099,5.44444,1.42857,3.5
5100,5.44444,2.14286,-3.5
5101,5.44444,2.14286,-2.5
5102,5.44444,2.14286,-2.14286
5103,5.44444,2.14286,-1.78571
5104,5.44444,2.14286,-1.42857
5105,5.44444,2.14286,-1.07143
5106,5.44444,2.14286,-0.714286
5107,5.44444,2.14286,-0.357143
5108,5.44444,2.14286,-0
5109,5.44444,2.14286,0.357143
5110,5.44444,2.14286,0.714286
5111,5.44444,2.14286,1.07143
5112,5.44444,2.14286,1.42857
5113,5.44444,2.14286,1.78571
5114,5.44444,2.14286,2.14286
5115,5.44444,2.14286,2.5
5116,5.44444,2.14286,3.5
5117,5.44444,2.85714,-3.5
5118,5.44444,2.85714,-2.5
5119,5.44444,2.85714,-2.14286
5120,5.44444,2.85714,-1.78571
5121,5.44444,2.85714,-1.42857
5122,5.44444,2.85714,-1.07143
5123,5.44444,2.85714,-0.714286
5124,5.44444,2.85714,-0.357143
5125,5.44444,2.85714,-0
5126,5.44444,2.85714,0.357143
5127,5.44444,2.85714,0.714286
5128,5.44444,2.85714,1.07143
5129,5.44444,2.85714,1.42857
5130,5.44444,2.85714,1.78571
5131,5.44444,2.85714,2.14286
5132,5.44444,2.85714,2.5
5133,5.44444,2.85714,3.5
5134,5.44444,3.57143,-3.5
5135,5.44444,3.57143,-2.5
5136,5.44444,3.57143,-2.14286
5137,5.44444,3.57143,-1.78571
5138,5.44444,3.57143,-1.42857
5139,5.44444,3.57143,-1.07143
5140,5.44444,3.57143,-0.714286
5141,5.44444,3.57143,-0.357143
5142,5.44444,3.57143,-0
5143,5.44444,3.57143,0.357143
5144,5.44444,3.57143,0.714286
5145,5.44444,3.57143,1.07143
5146,5.44444,3.57143,1.42857
5147,5.44444,3.57143,1.78571
5148,5.44444,3.57143,2.14286
5149,5.44444,3.57143,2.5
5150,5.44444,3.57143,3.5
5151,5.44444,4.28571,-3.5
5152,5.44444,4.28571,-2.5
5153,5.44444,4.28571,-2.14286
5154,5.44444,4.28571,-1.78571
5155,5.44444,4.28571,-1.42857
5156,5.44444,4.28571,-1.07143
5157,5.44444,4.28571,-0.714286
5158,5.44444,4.28571,-0.357143
5159,5.44444,4.28571,-0
5160,5.44444,4.28571,0.357143
5161,5.44444,4.28571,0.714286
5162,5.44444,4.28571,1.07143
5163,5.44444,4.28571,1.42857
5164,5.44444,4.28571,1.78571
5165,5.44444,4.28571,2.14286
5166,5.44444,4.28571,2.5
5167,5.44444,4.28571,3.5
5168,5.44444,5,-3.5
5169,5.44444,5,-2.5
5170,5.44444,5,-2.14286
5171,5.44444,5,-1.78571
5172,5.44444,5,-1.42857
5173,5.44444,5,-1.07143
5174,5.44444,5,-0.714286
5175,5.44444,5,-0.357143
5176,5.44444,5,-0
5177,5.44444,5,0.357143
5178,5.44444,5,0.714286
5179,5.44444,5,1.07143
5180,5.44444,5,1.42857
5181,5.44444,5,1.78571
5182,5.44444,5,2.14286
5183,5.44444,5,2.5
5184,5.44444,5,3.5
5185,5.44444,6,-3.5
5186,5.44444,6,-2.5
5187,5.44444,6,-2.14286
5188,5.44444,6,-1.78571
5189,5.44444,6,-1.42857
5190,5.44444,6,-1.07143
5191,5.44444,6,-0.714286
5192,5.44444,6,-0.357143
5193,5.44444,6,-0
5194,5.44444,6,0.357143
5195,5.44444,6,0.714286
5196,5.44444,6,1.07143
5197,5.44444,6,1.42857
5198,5.44444,6,1.78571
5199,5.44444,6,2.14286
5200,5.44444,6,2.5
5201,5.44444,6,3.5
5202,7,-6,-3.5
5203,7,-6,-2.5
5204,7,-6,-2.14286
5205,7,-6,-1.78571
5206,7,-6,-1.42857
5207,7,-6,-1.07143
5208,7,-6,-0.714286
5209,7,-6,-0.357143
5210,7,-6,-0
5211,7,-6,0.357143
5212,7,-6,0.714286
5213,7,-6,1.07143
5214,7,-6,1.42857
5215,7,-6,1.78571
5216,7,-6,2.14286
5217,7,-6,2.5
5218,7,-6,3.5
5219,7,-5,-3.5
5220,7,-5,-2.5
5221,7,-5,-2.14286
5222,7,-5,-1.78571
5223,7,-5,-1.42857
5224,7,-5,-1.07143
5225,7,-5,-0.714286
5226,7,-5,-0.357143
5227,7,-5,-0
5228,7,-5,0.357143
5229,7,-5,0.714286
5230,7,-5,1.07143
5231,7,-5,1.42857
5232,7,-5,1.78571
5233,7,-5,2.14286
5234,7,-5,2.5
5235,7,-5,3.5
5236,7,-4.28571,-3.5
5237,7,-4.28571,-2.5
5238,7,-4.28571,-2.14286
5239,7,-4.28571,-1.78571
5240,7,-4.28571,-1.42857
5241,7,-4.28571,-1.07143
5242,7,-4.28571,-0.714286
5243,7,-4.28571,-0.357143
5244,7,-4.28571,-0
5245,7,-4.28571,0.357143
5246,7,-4.28571,0.714286
5247,7,-4.28571,1.07143
5248,7,-4.28571,1.42857
5249,7,-4.28571,1.78571
5250,7,-4.28571,2.14286
5251,7,-4.28571,2.5
5252,7,-4.28571,3.5
5253,7,-3.57143,-3.5
5254,7,-3.57143,-2.5
5255,7,-3.57143,-2.14286
5256,7,-3.57143,-1.78571
5257,7,-3.57143,-1.42857
5258,7,-3.57143,-1.07143
5259,7,-3.57143,-0.714286
5260,7,-3.57143,-0.357143
5261,7,-3.57143,-0
5262,7,-3.57143,0.357143
5263,7,-3.57143,0.714286
5264,7,-3.57143,1.07143
5265,7,-3.57143,1.42857
5266,7,-3.57143,1.78571
5267,7,-3.57143,2.14286
5268,7,-3.57143,2.5
5269,7,-3.57143,3.5
5270,7,-2.85714,-3.5
5271,7,-2.85714,-2.5
5272,7,-2.85714,-2.14286
5273,7,-2.85714,-1.78571
5274,7,-2.85714,-1.42857
5275,7,-2.85714,-1.07143
5276,7,-2.85714,-0.714286
5277,7,-2.85714,-0.357143
5278,7,-2.85714,-0
5279,7,-2.85714,0.357143
5280,7,-2.85714,0.714286
5281,7,-2.85714,1.07143
5282,7,-2.85714,1.42857
5283,7,-2.85714,1.78571
5284,7,-2.85714,2.14286
5285,7,-2.85714,2.5
5286,7,-2.85714,3.5
5287,7,-2.14286,-3.5
5288,7,-2.14286,-2.5
5289,7,-2.14286,-2.14286
5290,7,-2.14286,-1.78571
5291,7,-2.14286,-1.42857
5292,7,-2.14286,-1.07143
5293,7,-2.14286,-0.714286
5294,7,-2.14286,-0.357143
5295,7,-2.14286,-0
5296,7,-2.14286,0.357143
5297,7,-2.14286,0.714286
5298,7,-2.14286,1.07143
5299,7,-2.14286,1.42857
5300,7,-2.14286,1.78571
5301,7,-2.14286,2.14286
5302,7,-2.14286,2.5
5303,7,-2.14286,3.5
5304,7,-1.42857,-3.5
5305,7,-1.42857,-2.5
5306,7,-1.42857,-2.14286
5307,7,-1.42857,-1.78571
5308,7,-1.42857,-1.42857
5309,7,-1.42857,-1.07143
5310,7,-1.42857,-0.714286
5311,7,-1.42857,-0.357143
5312,7,-1.42857,-0
5313,7,-1.42857,0.357143
5314,7,-1.42857,0.714286
5315,7,-1.42857,1.07143
5316,7,-1.42857,1.42857
5317,7,-1.42857,1.78571
5318,7,-1.42857,2.14286
5319,7,-1.42857,2.5
5320,7,-1.42857,3.5
5321,7,-0.714286,-3.5
5322,7,-0.714286,-2.5
5323,7,-0.714286,-2.14286
5324,7,-0.714286,-1.78571
5325,7,-0.714286,-1.42857
5326,7,-0.714286,-1.07143
5327,7,-0.714286,-0.714286
5328,7,-0.714286,-0.357143
5329,7,-0.714286,-0
5330,7,-0.714286,0.357143
5331,7,-0.714286,0.714286
5332,7,-0.714286,1.07143
5333,7,-0.714286,1.42857
5334,7,-0.714286,1.78571
5335,7,-0.714286,2.14286
5336,7,-0.714286,2.5
5337,7,-0.714286,3.5
5338,7,-0,-3.5
5339,7,-0,-2.5
5340,7,-0,-2.14286
5341,7,-0,-1.78571
5342,7,-0,-1.42857
5343,7,-0,-1.07143
5344,7,-0,-0.714286
5345,7,-0,-0.357143
5346,7,-0,-0
5347,7,-0,0.357143
5348,7,-0,0.714286
5349,7,-0,1.07143
5350,7,-0,1.42857
5351,7,-0,1.78571
5352,7,-0,2.14286
5353,7,-0,2.5
5354,7,-0,3.5
5355,7,0.714286,-3.5
5356,7,0.714286,-2.5
5357,7,0.714286,-2.14286
5358,7,0.714286,-1.78571
5359,7,0.714286,-1.42857
5360,7,0.714286,-1.07143
5361,7,0.714286,-0.714286
5362,7,0.714286,-0.357143
5363,7,0.714286,-0
5364,7,0.714286,0.357143
5365,7,0.714286,0.714286
5366,7,0.714286,1.07143
5367,7,0.714286,1.42857
5368,7,0.714286,1.78571
5369,7,0.714286,2.14286
5370,7,0.714286,2.5
5371,7,0.714286,3.5
5372,7,1.42857,-3.5
5373,7,1.42857,-2.5
5374,7,1.42857,-2.14286
5375,7,1.42857,-1.78571
5376,7,1.42857,-1.42857
5377,7,1.42857,-1.07143
5378,7,1.42857,-0.714286
5379,7,1.42857,-0.357143
5380,7,1.42857,-0
5381,7,1.42857,0.357143
5382,7,1.42857,0.714286
5383,7,1.42857,1.07143
5384,7,1.42857,1.42857
5385,7,1.42857,1.78571
5386,7,1.42857,2.14286
5387,7,1.42857,2.5
5388,7,1.42857,3.5
5389,7,2.14286,-3.5
5390,7,2.14286,-2.5
5391,7,2.14286,-2.14286
5392,7,2.14286,-1.78571
5393,7,2.14286,-1.42857
5394,7,2.14286,-1.07143
5395,7,2.14286,-0.714286
5396,7,2.14286,-0.357143
5397,7,2.14286,-0
5398,7,2.14286,0.357143
5399,7,2.14286,0.714286
5400,7,2.14286,1.07143
5401,7,2.14286,1.42857
5402,7,2.14286,1.78571
5403,7,2.14286,2.14286
5404,7,2.14286,2.5
5405,7,2.14286,3.5
5406,7,2.85714,-3.5
5407,7,2.85714,-2.5
5408,7,2.85714,-2.14286
5409,7,2.85714,-1.78571
5410,7,2.85714,-1.42857
5411,7,2.85714,-1.07143
5412,7,2.85714,-0.714286
5413,7,2.85714,-0.357143
5414,7,2.85714,-0
5415,7,2.85714,0.357143
5416,7,2.85714,0.714286
5417,7,2.85714,1.07143
5418,7,2.85714,1.42857
5419,7,2.85714,1.78571
5420,7,2.85714,2.14286
5421,7,2.85714,2.5
5422,7,2.85714,3.5
5423,7,3.57143,-3.5
5424,7,3.57143,-2.5
5425,7,3.57143,-2.14286
5426,7,3.57143,-1.78571
5427,7,3.57143,-1.42857
5428,7,3.57143,-1.07143
5429,7,3.57143,-0.714286
5430,7,3.57143,-0.357143
5431,7,3.57143,-0
5432,7,3.57143,0.357143
5433,7,3.57143,0.714286
5434,7,3.57143,1.07143
5435,7,3.57143,1.42857
5436,7,3.57143,1.78571
5437,7,3.57143,2.14286
5438,7,3.57143,2.5
5439,7,3.57143,3.5
5440,7,4.28571,-3.5
5441,7,4.28571,-2.5
5442,7,4.28571,-2.14286
5443,7,4.28571,-1.78571
5444,7,4.28571,-1.42857
5445,7,4.28571,-1.07143
5446,7,4.28571,-0.714286
5447,7,4.28571,-0.357143
5448,7,4.28571,-0
5449,7,4.28571,0.357143
5450,7,4.28571,0.714286
5451,7,4.28571,1.07143
5452,7,4.28571,1.42857
5453,7,4.28571,1.78571
5454,7,4.28571,2.14286
5455,7,4.28571,2.5
5456,7,4.28571,3.5
5457,7,5,-3.5
5458,7,5,-2.5
5459,7,5,-2.14286
5460,7,5,-1.78571
5461,7,5,-1.42857
5462,7,5,-1.07143
5463,7,5,-0.714286
5464,7,5,-0.357143
5465,7,5,-0
5466,7,5,0.357143
5467,7,5,0.714286
5468,7,5,1.07143
5469,7,5,1.42857
5470,7,5,1.78571
5471,7,5,2.14286
5472,7,5,2.5
5473,7,5,3.5
5474,7,6,-3.5
5475,7,6,-2.5
5476,7,6,-2.14286
5477,7,6,-1.78571
5478,7,6,-1.42857
5479,7,6,-1.07143
5480,7,6,-0.714286
5481,7,6,-0.357143
5482,7,6,-0
5483,7,6,0.357143
5484,7,6,0.714286
5485,7,6,1.07143
5486,7,6,1.42857
5487,7,6,1.78571
5488,7,6,2.14286
5489,7,6,2.5
5490,7,6,3.5
5491,7.71429,-6,-3.5
5492,7.71429,-6,-2.5
5493,7.71429,-6,-2.14286
5494,7.71429,-6,-1.78571
5495,7.71429,-6,-1.42857
5496,7.71429,-6,-1.07143
5497,7.71429,-6,-0.714286
5498,7.71429,-6,-0.357143
5499,7.71429,-6,-0
5500,7.71429,-6,0.357143
5501,7.71429,-6,0.714286
5502,7.71429,-6,1.07143
5503,7.71429,-6,1.42857
5504,7.71429,-6,1.78571
5505,7.71429,-6,2.14286
5506,7.71429,-6,2.5
5507,7.71429,-6,3.5
5508,7.71429,-5,-3.5
5509,7.71429,-5,-2.5
5510,7.71429,-5,-2.14286
5511,7.71429,-5,-1.78571
5512,7.71429,-5,-1.42857
5513,7.71429,-5,-1.07143
5514,7.71429,-5,-0.714286
5515,7.71429,-5,-0.357143
5516,7.71429,-5,-0
5517,7.71429,-5,0.357143
5518,7.71429,-5,0.714286
5519,7.71429,-5,1.07143
5520,7.71429,-5,1.42857
5521,7.71429,-5,1.78571
5522,7.71429,-5,2.14286
5523,7.71429,-5,2.5
5524,7.71429,-5,3.5
5525,7.71429,-4.28571,-3.5
5526,7.71429,-4.28571,-2.5
5527,7.71429,-4.28571,-2.14286
5528,7.71429,-4.28571,-1.78571
5529,7.71429,-4.28571,-1.42857
5530,7.71429,-4.28571,-1.07143
5531,7.71429,-4.28571,-0.714286
5532,7.71429,-4.28571,-0.357143
5533,7.71429,-4.28571,-0
5534,7.71429,-4.28571,0.357143
5535,7.71429,-4.28571,0.714286
5536,7.71429,-4.28571,1.07143
5537,7.71429,-4.28571,1.42857
5538,7.71429,-4.28571,1.78571
5539,7.71429,-4.28571,2.14286
5540,7.71429,-4.28571,2.5
